"","task","id","group","session","trial","condition","trialxcondition","RT","ACC","liking"
"1592","pav",211,"obese","second",32,"CSplus",16,0.4418606,1,50.0000011973684
"1593","pav",211,"obese","second",33,"CSminus",17,0.4263876,1,49.6710481650796
"1594","pav",211,"obese","second",34,"CSplus",17,0.3939587,1,50.0000011973684
"1595","pav",211,"obese","second",35,"CSplus",18,0.3617982,1,50.0000011973684
"1596","pav",211,"obese","second",36,"CSminus",18,0.624661,1,49.6710481650796
"1597","pav",211,"obese","second",37,"CSplus",19,0.7601086,1,50.0000011973684
"1598","pav",211,"obese","second",38,"CSminus",19,0.389836,1,49.6710481650796
"1599","pav",211,"obese","second",39,"CSminus",20,0.3330802,1,49.6710481650796
"1600","pav",211,"obese","second",40,"CSplus",20,0.3767509,1,50.0000011973684
"1601","pav",213,"obese","second",1,"CSplus",1,0.3273852,1,86.1842121175554
"1602","pav",213,"obese","second",2,"CSminus",1,0.3948713,1,50.0000011973684
"1603","pav",213,"obese","second",3,"CSplus",2,0.4043554,1,86.1842121175554
"1604","pav",213,"obese","second",4,"CSminus",2,0.4038025,1,50.0000011973684
"1605","pav",213,"obese","second",5,"CSminus",3,0.4502539,1,50.0000011973684
"1606","pav",213,"obese","second",6,"CSplus",3,0.3997324,1,86.1842121175554
"1607","pav",213,"obese","second",7,"CSminus",4,0.420771,1,50.0000011973684
"1608","pav",213,"obese","second",8,"CSplus",4,0.423435,1,86.1842121175554
"1609","pav",213,"obese","second",9,"CSminus",5,0.4254216,1,50.0000011973684
"1610","pav",213,"obese","second",10,"CSplus",5,0.4553292,1,86.1842121175554
"1611","pav",213,"obese","second",11,"CSplus",6,0.7912389,1,86.1842121175554
"1612","pav",213,"obese","second",12,"CSminus",6,0.8765328,1,50.0000011973684
"1613","pav",213,"obese","second",13,"CSminus",7,0.2878162,1,50.0000011973684
"1614","pav",213,"obese","second",14,"CSplus",7,0.3655863,1,86.1842121175554
"1615","pav",213,"obese","second",15,"CSplus",8,0.5071785,1,86.1842121175554
"1616","pav",213,"obese","second",16,"CSminus",8,0.5374787,1,50.0000011973684
"1617","pav",213,"obese","second",17,"CSplus",9,0.4173042,1,86.1842121175554
"1618","pav",213,"obese","second",18,"CSminus",9,0.4722319,1,50.0000011973684
"1619","pav",213,"obese","second",19,"CSminus",10,0.3788801,1,50.0000011973684
"1620","pav",213,"obese","second",20,"CSplus",10,0.6241604,1,86.1842121175554
"1621","pav",213,"obese","second",21,"CSminus",11,0.56325,1,50.0000011973684
"1622","pav",213,"obese","second",22,"CSplus",11,0.3783118,1,86.1842121175554
"1623","pav",213,"obese","second",23,"CSplus",12,0.6562666,1,86.1842121175554
"1624","pav",213,"obese","second",24,"CSminus",12,0.60821,1,50.0000011973684
"1625","pav",213,"obese","second",25,"CSplus",13,0.4305178,1,86.1842121175554
"1626","pav",213,"obese","second",26,"CSminus",13,0.9105416,1,50.0000011973684
"1627","pav",213,"obese","second",27,"CSminus",14,0.370464,1,50.0000011973684
"1628","pav",213,"obese","second",28,"CSplus",14,0.2827617,1,86.1842121175554
"1629","pav",213,"obese","second",29,"CSplus",15,0.7687823,1,86.1842121175554
"1630","pav",213,"obese","second",30,"CSminus",15,0.3699361,1,50.0000011973684
"1631","pav",213,"obese","second",31,"CSminus",16,0.316859,1,50.0000011973684
"1632","pav",213,"obese","second",32,"CSplus",16,0.358951,1,86.1842121175554
"1633","pav",213,"obese","second",33,"CSplus",17,0.2976807,1,86.1842121175554
"1634","pav",213,"obese","second",34,"CSminus",17,0.3294511,1,50.0000011973684
"1635","pav",213,"obese","second",35,"CSminus",18,0.315909,1,50.0000011973684
"1636","pav",213,"obese","second",36,"CSplus",18,0.3677625,1,86.1842121175554
"1637","pav",213,"obese","second",37,"CSplus",19,0.6567968,1,86.1842121175554
"1638","pav",213,"obese","second",38,"CSminus",19,0.3955811,1,50.0000011973684
"1639","pav",213,"obese","second",39,"CSplus",20,0.6770294,1,86.1842121175554
"1640","pav",213,"obese","second",40,"CSminus",20,0,0,50.0000011973684
"1641","pav",214,"obese","second",1,"CSminus",1,0.4390324,1,54.6052598336218
"1642","pav",214,"obese","second",2,"CSplus",1,0.4839937,1,69.7368478715375
"1643","pav",214,"obese","second",3,"CSplus",2,0.5359812,1,69.7368478715375
"1644","pav",214,"obese","second",4,"CSminus",2,0.5853321,1,54.6052598336218
"1645","pav",214,"obese","second",5,"CSminus",3,0.5574418,1,54.6052598336218
"1646","pav",214,"obese","second",6,"CSplus",3,0.6112931,1,69.7368478715375
"1647","pav",214,"obese","second",7,"CSminus",4,0.4030423,1,54.6052598336218
"1648","pav",214,"obese","second",8,"CSplus",4,0.6262855,1,69.7368478715375
"1649","pav",214,"obese","second",9,"CSplus",5,0.4615549,1,69.7368478715375
"1650","pav",214,"obese","second",10,"CSminus",5,0.5945361,1,54.6052598336218
"1651","pav",214,"obese","second",11,"CSminus",6,0.302347,1,54.6052598336218
"1652","pav",214,"obese","second",12,"CSplus",6,0.8177331,1,69.7368478715375
"1653","pav",214,"obese","second",13,"CSplus",7,0.3995868,1,69.7368478715375
"1654","pav",214,"obese","second",14,"CSminus",7,0,0,54.6052598336218
"1655","pav",214,"obese","second",15,"CSminus",8,0.51234,1,54.6052598336218
"1656","pav",214,"obese","second",16,"CSplus",8,0.2658313,1,69.7368478715375
"1657","pav",214,"obese","second",17,"CSplus",9,0.383681,1,69.7368478715375
"1658","pav",214,"obese","second",18,"CSminus",9,0.3929543,1,54.6052598336218
"1659","pav",214,"obese","second",19,"CSplus",10,0.2989097,1,69.7368478715375
"1660","pav",214,"obese","second",20,"CSminus",10,0.3832519,1,54.6052598336218
"1661","pav",214,"obese","second",21,"CSplus",11,0.4253843,1,69.7368478715375
"1662","pav",214,"obese","second",22,"CSminus",11,0.4195283,1,54.6052598336218
"1663","pav",214,"obese","second",23,"CSminus",12,0.4094445,1,54.6052598336218
"1664","pav",214,"obese","second",24,"CSplus",12,0.5655797,1,69.7368478715375
"1665","pav",214,"obese","second",25,"CSminus",13,0.1865542,1,54.6052598336218
"1666","pav",214,"obese","second",26,"CSplus",13,0.3150096,1,69.7368478715375
"1667","pav",214,"obese","second",27,"CSplus",14,0,0,69.7368478715375
"1668","pav",214,"obese","second",28,"CSminus",14,0.3884259,1,54.6052598336218
"1669","pav",214,"obese","second",29,"CSplus",15,0.5000919,1,69.7368478715375
"1670","pav",214,"obese","second",30,"CSminus",15,0.5007375,1,54.6052598336218
"1671","pav",214,"obese","second",31,"CSplus",16,0.8875469,1,69.7368478715375
"1672","pav",214,"obese","second",32,"CSminus",16,0.3781721,1,54.6052598336218
"1673","pav",214,"obese","second",33,"CSminus",17,0,0,54.6052598336218
"1674","pav",214,"obese","second",34,"CSplus",17,0.6530532,1,69.7368478715375
"1675","pav",214,"obese","second",35,"CSminus",18,0.6094483,1,54.6052598336218
"1676","pav",214,"obese","second",36,"CSplus",18,0,0,69.7368478715375
"1677","pav",214,"obese","second",37,"CSplus",19,0.6850854,1,69.7368478715375
"1678","pav",214,"obese","second",38,"CSminus",19,0,0,54.6052598336218
"1679","pav",214,"obese","second",39,"CSminus",20,0.4368389,1,54.6052598336218
"1680","pav",214,"obese","second",40,"CSplus",20,0.4761755,1,69.7368478715375
"1681","pav",215,"obese","second",1,"CSminus",1,0.3271362,1,10.5263198227148
"1682","pav",215,"obese","second",2,"CSplus",1,0.3709045,1,95.0657883314577
"1683","pav",215,"obese","second",3,"CSminus",2,0.9997704,0,10.5263198227148
"1684","pav",215,"obese","second",4,"CSplus",2,0.3773125,1,95.0657883314577
"1685","pav",215,"obese","second",5,"CSplus",3,0.4426687,1,95.0657883314577
"1686","pav",215,"obese","second",6,"CSminus",3,0.4380726,1,10.5263198227148
"1687","pav",215,"obese","second",7,"CSminus",4,0.4207558,1,10.5263198227148
"1688","pav",215,"obese","second",8,"CSplus",4,0,0,95.0657883314577
"1689","pav",215,"obese","second",9,"CSminus",5,0,0,10.5263198227148
"1690","pav",215,"obese","second",10,"CSplus",5,0,0,95.0657883314577
"1691","pav",215,"obese","second",11,"CSplus",6,0,0,95.0657883314577
"1692","pav",215,"obese","second",12,"CSminus",6,0,0,10.5263198227148
"1693","pav",215,"obese","second",13,"CSplus",7,0,0,95.0657883314577
"1694","pav",215,"obese","second",14,"CSminus",7,0.9873044,1,10.5263198227148
"1695","pav",215,"obese","second",15,"CSplus",8,0,0,95.0657883314577
"1696","pav",215,"obese","second",16,"CSminus",8,0.6607859,1,10.5263198227148
"1697","pav",215,"obese","second",17,"CSplus",9,0,0,95.0657883314577
"1698","pav",215,"obese","second",18,"CSminus",9,0,0,10.5263198227148
"1699","pav",215,"obese","second",19,"CSplus",10,0,0,95.0657883314577
"1700","pav",215,"obese","second",20,"CSminus",10,0,0,10.5263198227148
"1701","pav",215,"obese","second",21,"CSplus",11,0,0,95.0657883314577
"1702","pav",215,"obese","second",22,"CSminus",11,0,0,10.5263198227148
"1703","pav",215,"obese","second",23,"CSplus",12,0,0,95.0657883314577
"1704","pav",215,"obese","second",24,"CSminus",12,0,0,10.5263198227148
"1705","pav",215,"obese","second",25,"CSminus",13,0,0,10.5263198227148
"1706","pav",215,"obese","second",26,"CSplus",13,0,0,95.0657883314577
"1707","pav",215,"obese","second",27,"CSplus",14,0,0,95.0657883314577
"1708","pav",215,"obese","second",28,"CSminus",14,0,0,10.5263198227148
"1709","pav",215,"obese","second",29,"CSminus",15,0,0,10.5263198227148
"1710","pav",215,"obese","second",30,"CSplus",15,0,0,95.0657883314577
"1711","pav",215,"obese","second",31,"CSplus",16,0,0,95.0657883314577
"1712","pav",215,"obese","second",32,"CSminus",16,0,0,10.5263198227148
"1713","pav",215,"obese","second",33,"CSminus",17,0,0,10.5263198227148
"1714","pav",215,"obese","second",34,"CSplus",17,0,0,95.0657883314577
"1715","pav",215,"obese","second",35,"CSplus",18,0,0,95.0657883314577
"1716","pav",215,"obese","second",36,"CSminus",18,0,0,10.5263198227148
"1717","pav",215,"obese","second",37,"CSminus",19,0,0,10.5263198227148
"1718","pav",215,"obese","second",38,"CSplus",19,0,0,95.0657883314577
"1719","pav",215,"obese","second",39,"CSminus",20,0,0,10.5263198227148
"1720","pav",215,"obese","second",40,"CSplus",20,0,0,95.0657883314577
"1721","pav",216,"obese","second",1,"CSminus",1,0.6505918,1,75.9868477218664
"1722","pav",216,"obese","second",2,"CSplus",1,0.3365156,1,70.3947419624309
"1723","pav",216,"obese","second",3,"CSminus",2,0.5023651,1,75.9868477218664
"1724","pav",216,"obese","second",4,"CSplus",2,0.3913155,1,70.3947419624309
"1725","pav",216,"obese","second",5,"CSplus",3,0.4774677,1,70.3947419624309
"1726","pav",216,"obese","second",6,"CSminus",3,0.5165358,1,75.9868477218664
"1727","pav",216,"obese","second",7,"CSplus",4,0.727858,1,70.3947419624309
"1728","pav",216,"obese","second",8,"CSminus",4,0.4737529,1,75.9868477218664
"1729","pav",216,"obese","second",9,"CSplus",5,0.5909472,1,70.3947419624309
"1730","pav",216,"obese","second",10,"CSminus",5,0.7369284,1,75.9868477218664
"1731","pav",216,"obese","second",11,"CSplus",6,0.5890529,1,70.3947419624309
"1732","pav",216,"obese","second",12,"CSminus",6,0.7253694,1,75.9868477218664
"1733","pav",216,"obese","second",13,"CSplus",7,0.6456063,1,70.3947419624309
"1734","pav",216,"obese","second",14,"CSminus",7,0.6315831,1,75.9868477218664
"1735","pav",216,"obese","second",15,"CSplus",8,0.5816959,1,70.3947419624309
"1736","pav",216,"obese","second",16,"CSminus",8,0.6703222,1,75.9868477218664
"1737","pav",216,"obese","second",17,"CSminus",9,0.5419192,1,75.9868477218664
"1738","pav",216,"obese","second",18,"CSplus",9,0.5743222,1,70.3947419624309
"1739","pav",216,"obese","second",19,"CSminus",10,0.736905,1,75.9868477218664
"1740","pav",216,"obese","second",20,"CSplus",10,0.6293623,1,70.3947419624309
"1741","pav",216,"obese","second",21,"CSplus",11,0.5860726,1,70.3947419624309
"1742","pav",216,"obese","second",22,"CSminus",11,0,0,75.9868477218664
"1743","pav",216,"obese","second",23,"CSminus",12,0.4394249,1,75.9868477218664
"1744","pav",216,"obese","second",24,"CSplus",12,0.5390233,1,70.3947419624309
"1745","pav",216,"obese","second",25,"CSminus",13,0.8141176,1,75.9868477218664
"1746","pav",216,"obese","second",26,"CSplus",13,0.7079166,1,70.3947419624309
"1747","pav",216,"obese","second",27,"CSminus",14,0.8336585,1,75.9868477218664
"1748","pav",216,"obese","second",28,"CSplus",14,0.7413456,1,70.3947419624309
"1749","pav",216,"obese","second",29,"CSminus",15,0,0,75.9868477218664
"1750","pav",216,"obese","second",30,"CSplus",15,0.9963994,1,70.3947419624309
"1751","pav",216,"obese","second",31,"CSplus",16,0.9508065,1,70.3947419624309
"1752","pav",216,"obese","second",32,"CSminus",16,0,0,75.9868477218664
"1753","pav",216,"obese","second",33,"CSminus",17,0.7634318,1,75.9868477218664
"1754","pav",216,"obese","second",34,"CSplus",17,0.7165899,1,70.3947419624309
"1755","pav",216,"obese","second",35,"CSminus",18,0.8252937,1,75.9868477218664
"1756","pav",216,"obese","second",36,"CSplus",18,0,0,70.3947419624309
"1757","pav",216,"obese","second",37,"CSminus",19,0.7892542,1,75.9868477218664
"1758","pav",216,"obese","second",38,"CSplus",19,0.6660436,1,70.3947419624309
"1759","pav",216,"obese","second",39,"CSminus",20,0,0,75.9868477218664
"1760","pav",216,"obese","second",40,"CSplus",20,0.6629716,1,70.3947419624309
"1761","pav",217,"obese","second",1,"CSplus",1,0.2997028,1,61.842106807133
"1762","pav",217,"obese","second",2,"CSminus",1,0.3853446,1,50.0000011973684
"1763","pav",217,"obese","second",3,"CSminus",2,0.3143807,1,50.0000011973684
"1764","pav",217,"obese","second",4,"CSplus",2,0.3414217,1,61.842106807133
"1765","pav",217,"obese","second",5,"CSplus",3,0.3224395,1,61.842106807133
"1766","pav",217,"obese","second",6,"CSminus",3,0.3433118,1,50.0000011973684
"1767","pav",217,"obese","second",7,"CSminus",4,0.5454102,1,50.0000011973684
"1768","pav",217,"obese","second",8,"CSplus",4,0.3441329,1,61.842106807133
"1769","pav",217,"obese","second",9,"CSplus",5,0.3437191,1,61.842106807133
"1770","pav",217,"obese","second",10,"CSminus",5,0.3134342,1,50.0000011973684
"1771","pav",217,"obese","second",11,"CSminus",6,0.3239954,1,50.0000011973684
"1772","pav",217,"obese","second",12,"CSplus",6,0.3949918,1,61.842106807133
"1773","pav",217,"obese","second",13,"CSplus",7,0.42817,1,61.842106807133
"1774","pav",217,"obese","second",14,"CSminus",7,0.5041394,1,50.0000011973684
"1775","pav",217,"obese","second",15,"CSplus",8,0.3691276,1,61.842106807133
"1776","pav",217,"obese","second",16,"CSminus",8,0.5845019,1,50.0000011973684
"1777","pav",217,"obese","second",17,"CSplus",9,0.3151216,1,61.842106807133
"1778","pav",217,"obese","second",18,"CSminus",9,0.3484115,1,50.0000011973684
"1779","pav",217,"obese","second",19,"CSminus",10,0.26018,1,50.0000011973684
"1780","pav",217,"obese","second",20,"CSplus",10,0.3005117,1,61.842106807133
"1781","pav",217,"obese","second",21,"CSminus",11,0.2713792,1,50.0000011973684
"1782","pav",217,"obese","second",22,"CSplus",11,0.3279517,1,61.842106807133
"1783","pav",217,"obese","second",23,"CSplus",12,0.3898898,1,61.842106807133
"1784","pav",217,"obese","second",24,"CSminus",12,0.3138665,1,50.0000011973684
"1785","pav",217,"obese","second",25,"CSplus",13,0.425202,1,61.842106807133
"1786","pav",217,"obese","second",26,"CSminus",13,0.393162,1,50.0000011973684
"1787","pav",217,"obese","second",27,"CSminus",14,0.4741133,1,50.0000011973684
"1788","pav",217,"obese","second",28,"CSplus",14,0.3233286,1,61.842106807133
"1789","pav",217,"obese","second",29,"CSminus",15,0.5779217,1,50.0000011973684
"1790","pav",217,"obese","second",30,"CSplus",15,0.582531,1,61.842106807133
"1791","pav",217,"obese","second",31,"CSminus",16,0.5648337,1,50.0000011973684
"1792","pav",217,"obese","second",32,"CSplus",16,0.815163,1,61.842106807133
"1793","pav",217,"obese","second",33,"CSminus",17,0.3006682,1,50.0000011973684
"1794","pav",217,"obese","second",34,"CSplus",17,0.5648443,1,61.842106807133
"1795","pav",217,"obese","second",35,"CSplus",18,0.4729744,1,61.842106807133
"1796","pav",217,"obese","second",36,"CSminus",18,0.5048059,1,50.0000011973684
"1797","pav",217,"obese","second",37,"CSminus",19,0.4965447,1,50.0000011973684
"1798","pav",217,"obese","second",38,"CSplus",19,0.4142199,1,61.842106807133
"1799","pav",217,"obese","second",39,"CSminus",20,0.2384058,1,50.0000011973684
"1800","pav",217,"obese","second",40,"CSplus",20,0.3615229,1,61.842106807133
"1801","pav",218,"obese","second",1,"CSplus",1,0.4509642,1,85.5263180266621
"1802","pav",218,"obese","second",2,"CSminus",1,0.4485891,1,59.2105304435596
"1803","pav",218,"obese","second",3,"CSminus",2,0.5903262,1,59.2105304435596
"1804","pav",218,"obese","second",4,"CSplus",2,0.465677,1,85.5263180266621
"1805","pav",218,"obese","second",5,"CSplus",3,0.5228515,1,85.5263180266621
"1806","pav",218,"obese","second",6,"CSminus",3,0.5749581,1,59.2105304435596
"1807","pav",218,"obese","second",7,"CSminus",4,0.4720055,1,59.2105304435596
"1808","pav",218,"obese","second",8,"CSplus",4,0.7390476,1,85.5263180266621
"1809","pav",218,"obese","second",9,"CSminus",5,0.4490606,1,59.2105304435596
"1810","pav",218,"obese","second",10,"CSplus",5,0.514488,1,85.5263180266621
"1811","pav",218,"obese","second",11,"CSminus",6,0.5241281,1,59.2105304435596
"1812","pav",218,"obese","second",12,"CSplus",6,0.6142814,1,85.5263180266621
"1813","pav",218,"obese","second",13,"CSminus",7,0.3681317,1,59.2105304435596
"1814","pav",218,"obese","second",14,"CSplus",7,0.4661754,1,85.5263180266621
"1815","pav",218,"obese","second",15,"CSplus",8,0.3572969,1,85.5263180266621
"1816","pav",218,"obese","second",16,"CSminus",8,0.5214124,1,59.2105304435596
"1817","pav",218,"obese","second",17,"CSminus",9,0.3921164,1,59.2105304435596
"1818","pav",218,"obese","second",18,"CSplus",9,0.5391302,1,85.5263180266621
"1819","pav",218,"obese","second",19,"CSplus",10,0.3864656,1,85.5263180266621
"1820","pav",218,"obese","second",20,"CSminus",10,0.4990436,1,59.2105304435596
"1821","pav",218,"obese","second",21,"CSplus",11,0.5324098,1,85.5263180266621
"1822","pav",218,"obese","second",22,"CSminus",11,0.4377168,1,59.2105304435596
"1823","pav",218,"obese","second",23,"CSplus",12,0.4490564,1,85.5263180266621
"1824","pav",218,"obese","second",24,"CSminus",12,0.5224583,1,59.2105304435596
"1825","pav",218,"obese","second",25,"CSminus",13,0.3407452,1,59.2105304435596
"1826","pav",218,"obese","second",26,"CSplus",13,0.5812651,1,85.5263180266621
"1827","pav",218,"obese","second",27,"CSplus",14,0.3021042,1,85.5263180266621
"1828","pav",218,"obese","second",28,"CSminus",14,0.3264494,1,59.2105304435596
"1829","pav",218,"obese","second",29,"CSminus",15,0,0,59.2105304435596
"1830","pav",218,"obese","second",30,"CSplus",15,0.4354328,1,85.5263180266621
"1831","pav",218,"obese","second",31,"CSplus",16,0.508759,1,85.5263180266621
"1832","pav",218,"obese","second",32,"CSminus",16,0.5338967,1,59.2105304435596
"1833","pav",218,"obese","second",33,"CSminus",17,0.5894987,1,59.2105304435596
"1834","pav",218,"obese","second",34,"CSplus",17,0.6205521,1,85.5263180266621
